name,ra,dec,diameter,mag,alias
IC2777,170.66916,12.025556,0.8,14.4,
IC2778,170.67459,12.526667,,,
IC2779,170.685,13.345833,0.3,16.5,
IC2780_1,170.70042,10.149444,0.3,15,
IC2780_2,170.70084,10.152222,0.4,15.7,
IC2781,170.71083,12.345278,0.3,16.7,
IC2782,170.73084,13.441389,1.1,13.9,
IC2783,170.72292,8.884444,0.5,15.8,
IC2784,170.79792,13.118333,0.4,15.9,
IC2785,170.813745,13.391667,0.5,15.2,
IC2786,170.82291,13.392778,0.7,14.4,
IC2787,170.829585,13.629722,0.7,14.1,
IC2788_1,170.86125,12.700556,0.2,16.7,
IC2788_2,170.862495,12.698056,0.3,16.2,
IC2789,170.8875,14.186667,,,
IC2790,170.89167,9.554722,0.4,16,
IC2791,170.90625,12.896389,0.3,15.7,
IC2792,170.922915,11.404167,0.4,15.2,
IC2793_1,170.94708,9.451111,0.4,15,
IC2793_2,170.94834,9.448333,0.4,15.7,
IC2794,171.015,12.791389,,,
IC2795,171.016665,12.135556,0.3,16.9,
IC2796_1,171.03459,9.345833,0.4,15.2,
IC2796_2,171.034995,9.343333,0.3,15.7,
IC2797,171.087495,11.706389,0.4,16.3,
IC2798,171.100005,12.415833,0.8,15.3,
IC2799,171.110835,13.849444,0.3,16.6,
IC2800,171.1125,12.208889,0.5,15.2,
IC2801,171.12084,10.183611,0.5,15,
IC2802,171.126255,12.208889,0.2,15.5,
IC2803,171.14709,9.85,0.4,15.2,
IC2804,171.23208,13.222778,0.9,14.2,
IC2805,171.249585,14.015,,,
IC2806,171.313335,9.653056,,,
IC2807,171.320835,11.529722,0.2,16.2,
IC2808,171.362085,9.1325,,,
IC2809,171.407505,8.527778,,,
IC2810,171.437085,14.676667,1.3,14.4,IC2810A
IC2810A,171.437085,14.676667,1.3,14.4,IC2810
IC2810B,171.456255,14.668611,0.4,15.6,
IC2811,171.436245,9.170278,0.6,15,
IC2812,171.48291,11.530278,0.5,15.2,
IC2813,171.526665,11.256111,0.3,16.2,
IC2814,171.53583,9.661667,0.3,15.2,
IC2815,171.568755,12.803611,0.4,15.4,
IC2816,171.576255,10.636389,0.6,15,
IC2817,171.578745,9.148056,,,
IC2818,171.61167,12.921667,0.3,16.9,
IC2819,171.615,13.844722,0.5,14.9,
IC2820,171.61167,10.238889,0.4,15.9,
IC2821,171.64542,13.9625,0.3,15,
IC2822,171.64167,11.439722,1.5,13.6,
IC2823,171.68583,12.847778,0.7,14.4,
IC2824,171.769995,14.085278,,,
IC2825,171.765,8.444167,,,
IC2826,171.77541,13.238611,0.6,14.1,
IC2827,171.79083,11.514444,,,
IC2828,171.796245,8.732222,0.9,13.5,
IC2829,171.812085,10.322778,0.5,14.3,
IC2830,171.84042,7.814167,0.5,14.5,
IC2831,171.84459,8.979167,,,
IC2832,171.85416,13.989722,,,
IC2833,171.85875,13.602778,,,
IC2834,171.882495,13.570556,0.2,15.5,
IC2835,171.88125,12.143333,0.4,16.8,
IC2836,171.905415,9.085556,,,
IC2837,171.924585,10.313056,0.4,14.8,
IC2838,171.93834,14.011667,0.2,16,
IC2839,171.939585,10.819722,0.3,15.7,
IC2840,171.94791,13.426111,0.4,16.9,
IC2841,171.953745,12.601667,,,
IC2842,171.94875,9.651944,0.3,15.4,
IC2843,171.992085,13.183889,0.3,14.8,
IC2844,171.992085,11.453333,0.5,15,
IC2845,172.00167,12.530278,0.4,17,
IC2846,172.00167,11.158611,0.9,14.5,
IC2847,172.014165,13.929444,0.2,16.2,
IC2848,172.05666,13.030833,0.3,17.4,
IC2849,172.048755,9.093889,,,
IC2850,172.05417,9.062778,0.7,14.4,
IC2851,172.06041,11.394167,0.4,15.2,
IC2852,172.05834,9.801111,0.4,16.5,
IC2853,172.06167,9.147778,1,13.7,
IC2854,172.082505,8.968889,,,
IC2855,172.103745,9.687778,0.2,16.2,
IC2856,172.06791,-12.890556,0.8,13.7,
IC2857,172.12917,9.103889,1.8,14.5,
IC2858,172.150005,13.661389,0.3,14.5,
IC2859,172.17417,9.108889,,,
IC2860,172.18584,14.041389,0.2,15.5,
IC2861,172.24542,38.851944,0.8,14.3,
IC2862,172.18041,10.127778,0.3,16.4,
IC2863,172.225005,9.095278,,,
IC2864,172.24833,12.368056,0.4,16.9,
IC2865,172.24875,9.115278,,,
IC2866,172.249995,9.042222,,,
IC2867,172.25166,9.09,0.4,14.6,
IC2868,172.273755,9.095,,,
IC2869,172.28625,9.017778,,,
IC2870,172.30125,11.865,1.3,14.9,
IC2871,172.33584,8.6025,0.8,14.3,
IC2872,172.066665,-62.983333,15,,
IC2873,172.36458,13.22,0.7,14.6,
IC2874,172.363755,10.627778,0.4,16.2,
IC2875,172.39542,12.990833,,,
IC2876,172.389585,9.016111,0.6,15,
IC2877,172.40625,12.853611,0.3,15.4,
IC2878,172.40916,9.9675,0.35,15.2,
IC2879,172.434165,9.013611,0.5,15.2,
IC2880,172.471245,13.198889,,,
IC2881,172.47708,12.511389,0.3,16,
IC2882,172.539585,11.989722,,,
IC2883,172.565415,10.911389,0.2,16.7,
IC2884,171.927495,-79.735833,0.7,,
IC2885,172.59375,9.772222,,,
IC2886,172.60167,11.563056,0.2,16.5,
IC2887,172.62291,9.388333,0.9,14.5,NGC3705A
IC2888,172.64583,9.908889,,,
IC2889,172.62042,-13.091667,1.3,13.8,
IC2890,172.69209,13.1825,,,
IC2891,172.700415,12.6775,0.3,15.7,
IC2892,172.704165,10.588056,0.5,15.2,
IC2893_1,172.72167,13.391944,0.2,15.7,
IC2893_2,172.722495,13.39,0.4,14.8,
IC2894,172.73916,13.235,0.4,14.6,
IC2895,172.738755,9.9775,,,
IC2896,172.805835,12.350556,0.3,16.2,
IC2897,172.831245,11.549167,,,
IC2898,172.834995,13.335556,0.3,15.7,
IC2899,172.834995,10.635,,,
IC2900,172.873335,13.167778,0.3,16.9,
IC2901,172.883745,12.700278,0.4,17.1,
IC2902,172.888335,14.2225,,,
IC2903,172.92,12.642222,0.4,15.2,
IC2904,172.92708,13.184722,,,
IC2905,172.94625,9.106944,,,
IC2906,172.95666,13.132778,,,
IC2907,172.95417,9.899167,,,
IC2908,172.96083,12.938056,,,
IC2909,172.96209,11.470278,0.2,16,
IC2910,172.977495,-9.724722,1.7,13.6,
IC2911,173.02209,12.978056,,,
IC2912,173.02917,11.710278,0.5,15.2,
IC2913,172.963755,-30.410556,0.8,13,
IC2914,173.05167,13.491944,0.6,14.6,
IC2915,173.065005,14.483889,,,
IC2916,173.06709,11.683889,,,
IC2917,173.08083,10.945833,0.15,16.7,
IC2918,173.109165,13.248611,,,
IC2919_1,173.14584,14.190278,0.4,15.9,
IC2919_2,173.147505,14.192222,0.2,16,
IC2920,173.20416,12.557222,,,
IC2921,173.205,10.296944,0.5,16,
IC2922,173.213745,12.9225,,,
IC2923,173.22375,13.163889,0.2,15.5,
IC2924,173.217915,9.023889,,,
IC2925,173.305005,34.265556,0.5,14.9,
IC2926,173.26959,12.436944,,,
IC2927,173.270415,13.085278,,,
IC2928,173.37459,34.316111,1.1,13.7,
IC2929,173.38083,12.136667,0.5,15.9,
IC2930,173.43375,10.088611,0.5,14.9,
IC2931,173.46084,12.466667,,,
IC2932,173.472915,10.543889,,,
IC2933,173.55291,34.312778,1.3,14.3,
IC2934,173.581665,13.321389,0.5,15.3,
IC2935,173.702505,10.25,,,
IC2936,173.73708,13.008611,0.2,14.5,
IC2937,173.76417,10.103889,,,
IC2938_1,173.901255,13.68,0.6,14.2,
IC2938_2,173.90334,13.674722,0.4,15.7,
IC2938_3,173.897505,13.680833,0.2,16,
IC2939,173.908335,10.697222,,,
IC2940,174.01125,21.961667,,,NGC3743?
IC2941,174.04167,10.055833,0.9,13.7,
IC2942,174.049995,11.815278,0.4,15.4,
IC2943,174.17583,54.845833,0.4,14.3,
IC2944,173.94708,-63.019722,40,,
IC2945,174.267495,12.926944,1,13.8,
IC2946,174.373335,32.253056,0.5,14.2,
IC2947,174.37959,31.361667,0.7,14,
IC2948,174.770835,-63.443333,45,,
IC2949,175.22667,-46.454444,,,
IC2950,175.407495,37.9925,0.6,14.2,
IC2951,175.85166,19.749722,1.4,13.6,
IC2952,176.071245,33.351111,0.4,14.9,
IC2953,176.1075,33.355833,1.2,14,NGC3855
IC2954,176.263335,26.786667,,,
IC2955,176.270835,19.622778,0.9,14.1,
IC2956,176.323335,26.766667,1.2,13.8,
IC2957,176.40417,31.299444,0.8,14.1,
IC2958,176.42625,33.154167,0.5,15.7,
IC2959,176.54208,33.109444,1.4,14.8,NGC3871
IC2960,176.582085,35.004167,0.5,14.8,
IC2961,176.956245,31.345278,0.2,14.7,
IC2962,177.27375,-12.311111,,,
IC2963,177.350835,-5.118056,1.5,13.9,NGC3915
IC2964,177.46833,12.050278,,,
IC2965,178.506255,-19.568889,2.9,11.8,NGC3957
IC2966,177.553755,-64.871389,3,,
IC2967,177.730005,30.851111,0.9,13.7,
IC2968,178.127085,20.625833,0.8,14.5,
IC2969,178.129995,-3.873056,1.3,12.9,
IC2970,178.287495,-23.123333,,,
IC2971,178.36458,30.6975,0.3,14.9,
IC2972,178.41708,-3.997222,1.6,13.1,NGC3952
IC2973,178.461255,33.365833,1.4,13.7,
IC2974,178.452915,-5.168333,2.2,13.2,
IC2975,178.525005,-5.561667,,,
IC2976,179.004585,-2.720556,1.1,12.9,NGC3979
IC2977,178.81041,-37.696111,1.6,12.3,
IC2978,179.09625,32.038611,1.1,14.6,
IC2979,179.225835,32.158611,0.9,13.5,
IC2980,179.374995,-73.685,1.2,12.4,
IC2981,178.92708,32.19,0.4,14,
IC2982,179.46375,27.868333,0.5,14.3,NGC4004B
IC2983,179.566665,-2.11,,,
IC2984,179.779995,30.6975,0.7,14.8,
IC2985,179.80209,30.731111,1,14.2,
IC2986,179.956245,30.845,0.7,13.9,
IC2987,180.852495,38.813333,0.5,14.6,
IC2988,180.92583,3.429444,,,
IC2989,181.141665,1.801389,1,13.7,NGC4139
IC2990,181.160415,11.05,0.8,15.1,
IC2991,181.30209,10.64,0.7,14.6,
IC2992,181.31583,30.855278,0.6,14.1,
IC2993,181.40958,32.822222,0.4,14.5,
IC2994,181.366245,12.703056,0.3,14.7,
IC2995,181.445835,-27.941667,3,12.2,
IC2996,181.45209,-29.971944,1.6,13.5,
IC2997,181.437495,20.281667,,,
IC2998,181.474995,20.75,,,
IC2999,181.48959,31.348333,0.7,14.8,
IC3000,181.53333,-29.673333,,,
IC3001,181.569585,33.526111,0.8,14.9,
IC3002,181.767495,33.3825,0.5,15.6,
IC3003,181.88541,32.813333,0.8,14.3,
IC3004,181.7925,13.2475,1,14.6,
IC3005,181.809585,-30.026111,2.3,13,
IC3006,181.84542,13.003889,,,
IC3007,181.87791,31.348611,0.3,14.7,
IC3008,181.96584,13.578056,0.9,14,
IC3009,182.000415,12.646389,,,
IC3010,181.988745,-30.339444,1.9,12.2,
IC3011,182.03958,10.378889,4.3,11.4,NGC4119/NGC4124
IC3012,182.09958,11.176944,0.5,14.3,
IC3013,182.10666,10.016667,0.9,14.3,
IC3014,182.153745,38.831944,1.2,13.5,
IC3015,182.25042,-31.519444,2.9,12.2,
IC3016,182.327085,11.429722,0.6,14.5,
IC3017,182.34459,13.618611,0.4,15.9,
IC3018,182.353755,13.575556,0.6,14.4,
IC3019,182.34291,13.992222,1.4,13.2,
IC3020,182.36292,14.225,0.3,15.7,
IC3021,182.477085,13.049722,0.9,14.3,
IC3022,182.50959,38.740556,2.9,13.5,
IC3023,182.50791,14.366944,1.3,14.6,
IC3024,182.55,12.325556,1,14.4,
IC3025,182.59584,10.188611,0.7,14.2,
IC3026,182.641665,-29.923333,,,
IC3027,182.625,14.193333,,,
IC3028,182.64834,11.761389,0.6,14.3,
IC3029,182.67417,13.331389,1.4,13.8,
IC3030,182.775,14.143333,,,
IC3031,182.7675,13.308056,0.7,15.2,
IC3032,182.7825,14.275278,1,13.8,
IC3033,182.791665,13.588056,1.1,14.3,
IC3034,182.948745,14.201389,0.6,15.2,
IC3035,183.04917,13.246111,1.2,13.5,NGC4165
IC3036,183.06291,12.488611,1.6,13.7,
IC3037,183.08541,9.985833,0.4,14.6,
IC3038,183.13584,11.353333,0.8,14.5,
IC3039,183.13584,12.31,1,14.5,
IC3040,183.143745,11.074167,0.7,14.6,
IC3041,183.177915,12.763056,0.6,16.2,
IC3042,183.192495,10.864167,5,11.4,NGC4178
IC3043,183.196665,10.01,0.7,15.4,
IC3044,183.20166,13.976111,2,13.5,
IC3045,183.248745,12.779444,,,
IC3046,183.282495,12.918611,1.3,14.4,
IC3047,183.31083,12.997222,0.4,15.2,
IC3048,183.343335,13.07,,,
IC3049_1,183.388335,14.482778,0.6,14.7,
IC3049_2,183.392085,14.479167,0.5,14.7,
IC3050,183.44667,13.424722,2.5,11.7,NGC4189
IC3051,183.4725,13.172778,2.2,12.3,NGC4193
IC3052,183.451245,12.690278,0.4,15.4,
IC3053,183.466665,14.2225,0.8,14.6,
IC3054,183.560415,13.542222,0.5,15.2,
IC3055,183.593745,12.091667,0.4,16.1,
IC3056,183.657915,13.779722,,,
IC3057,183.75834,-44.473333,,,
IC3058,183.6975,14.095278,0.7,15.7,
IC3059,183.729585,13.460833,1.6,14.2,
IC3060,183.75834,12.547778,0.9,13.9,
IC3061,183.76791,14.028889,2.2,13.6,
IC3062,183.771255,13.594444,0.9,14,
IC3063,183.778335,12.016111,1,13.9,
IC3064,183.819585,13.022778,6.4,12.2,NGC4206
IC3065,183.80208,14.433611,1.1,13.6,
IC3066,183.8175,13.473611,1,14.7,
IC3067,183.815835,23.958889,0.9,14.7,IC772
IC3068,183.84666,11.511111,0.6,16.3,
IC3069,183.8325,10.160833,0.5,15.4,
IC3070,183.852495,13.039444,,,
IC3071,183.882495,9.545556,,,
IC3072,183.908745,9.555556,,,
IC3073,183.898755,13.619722,1,14.4,
IC3074,183.94209,10.698611,2.3,14.1,
IC3075,183.97917,23.596111,0.8,14.5,
IC3076,184.01667,9.079167,,,
IC3077,183.983745,14.432778,0.9,14.1,
IC3078,184.000005,12.687778,0.5,14.5,
IC3079,184.017495,11.535,0.5,14.5,
IC3080,184.010835,14.19,0.6,14.1,
IC3081,184.037505,12.691111,0.6,14.5,
IC3082,184.05042,23.841944,0.8,15.2,
IC3083,184.099995,12.594444,,,
IC3084,184.097505,23.918333,0.4,14.8,
IC3085,184.108335,9.469167,,,
IC3086,184.115835,9.009167,,,
IC3087,184.11084,13.289167,,,
IC3088,184.11834,9.458889,,,
IC3089,184.123335,23.828333,0.6,14.7,
IC3090,184.13166,9.439722,,,
IC3091,184.12167,14.0125,1.3,14,
IC3092,184.134165,10.046389,0.4,15.2,
IC3093,184.175835,14.278333,0.4,14.5,
IC3094,184.23291,13.625556,0.5,13.7,
IC3095,184.23042,23.958056,0.6,14.9,
IC3096,184.21791,14.515278,1.2,14.3,
IC3097,184.254165,9.4075,0.6,14.2,
IC3098,184.29042,7.190833,4.2,11.6,NGC4235
IC3099,184.288755,12.453333,1.9,14.2,
IC3100,184.27209,12.289444,1.5,13.9,
IC3101,184.33125,11.943333,0.6,14.3,
IC3102,184.3575,6.689444,2.5,11.9,NGC4223
IC3103,184.36833,9.360556,,,
IC3104,184.69209,-79.730833,3.7,12.6,
IC3105,184.389585,12.386111,1.9,14.1,
IC3106,184.44084,9.613056,,,
IC3107,184.445835,10.844722,1.4,13.3,
IC3108,184.427505,13.379444,0.7,14,
IC3109,184.43334,13.171111,0.5,14.7,
IC3110,184.43667,37.400278,0.55,16,
IC3111,184.461255,8.430833,0.5,14.1,
IC3112,184.45125,26.030833,0.9,14.4,
IC3113,184.49208,7.185556,2.3,12.7,NGC4246
IC3114,184.486665,9.135278,,,
IC3115,184.49958,6.654167,1.7,13.1,NGC4241
IC3116,184.48833,25.076111,0.5,15.4,
IC3117,184.51959,9.076389,,,
IC3118,184.546245,9.500278,1.5,14.1,
IC3119,184.534995,24.688889,0.3,14.8,
IC3120,184.56375,13.748333,0.4,14.7,
IC3121,184.57209,13.257222,0.6,16.5,
IC3122,184.58916,25.217222,1.4,13.5,
IC3123,184.615005,8.065,,,
IC3124,184.615005,9.588611,,,
IC3125,184.606245,24.365556,,,
IC3126,184.65459,13.814167,0.5,15.7,
IC3127,184.64667,11.87,0.6,15.3,
IC3128A,184.674585,11.731389,0.6,14.2,
IC3128B,184.67958,11.726389,0.2,15.2,
IC3129,184.6875,9.591111,,,
IC3130,184.70625,8.233889,,,
IC3131,184.711665,7.861389,1.4,13.8,IC3132
IC3132,184.711665,7.861389,1.4,13.8,IC3131
IC3133,184.727505,7.638889,,,
IC3134,184.73334,8.962222,0.7,13.8,
IC3135,184.72083,27.491944,0.4,15.7,
IC3136,184.738335,6.183611,0.9,14.3,
IC3137,184.727505,12.469444,1.1,15.6,
IC3138_1,184.733745,12.445278,0.3,15.4,
IC3138_2,184.734165,12.442222,0.2,16.7,
IC3139,184.752915,9.126944,,,
IC3140,184.74,27.13,,,
IC3141,184.74375,24.186389,0.9,14.5,
IC3142_1,184.757505,13.981667,0.5,15.3,
IC3142_2,184.771245,13.980556,0.7,14.5,
IC3143,184.772505,27.298056,0.6,14.7,
IC3144,184.790415,25.2975,0.4,15.5,
IC3145,184.793745,24.294167,,,
IC3146,184.801665,25.714722,0.4,15.3,
IC3147_1,184.821255,12.016667,0.5,15.5,
IC3147_2,184.827915,12.018333,0.3,15,
IC3148,184.840005,7.870556,0.7,14.1,
IC3149,184.850835,12.301389,0.8,14.2,
IC3150,184.868745,7.798889,0.4,14.5,
IC3151,184.88667,9.414722,0.8,14.2,
IC3152,184.899585,-26.144722,1.8,12.5,
IC3153,184.903335,5.398333,0.5,14.3,
IC3154,184.891245,25.586389,0.4,15.1,
IC3155,184.93833,6.006389,1.2,14.2,
IC3156,184.93416,9.148611,0.6,14.6,
IC3157,184.94958,12.422222,0.8,14.3,
IC3158,184.95291,9.291667,,,
IC3159,184.97166,11.674444,0.5,15.9,
IC3160,184.999995,9.101667,,,
IC3161,185.005005,8.999167,,,
IC3162,185.01291,8.997222,,,
IC3163,185.01459,9.256667,,,
IC3164,185.02167,24.956667,,,
IC3165,185.019585,27.975,1.9,13.3,
IC3166,184.975005,60.695,,,
IC3167,185.07834,9.545278,1.4,13.7,
IC3168,185.07708,27.919722,0.8,14.8,
IC3169,185.08875,25.599444,0.3,15,
IC3170,185.11083,9.424444,0.4,14.3,
IC3171,185.1,25.561111,0.8,13.7,
IC3172,185.102085,27.819167,0.5,15.5,
IC3173,185.12541,11.341389,0.3,14.2,
IC3174,185.12292,10.245556,0.8,14.4,
IC3175,185.138745,9.853889,0.5,14.5,
IC3176,185.125005,25.515278,0.5,15.2,
IC3177,185.149995,14.128333,,,
IC3178,185.14584,26.17,,,
IC3179,185.15709,26.165278,0.3,15,
IC3180,185.1,60.684444,,,
IC3181,185.17542,29.345556,1.5,13.1,NGC4286
IC3182,185.200005,12.728333,,,
IC3183,185.203755,6.686389,,,
IC3184_1,185.19459,24.915556,0.6,15,
IC3184_2,185.19792,24.9175,0.3,16,
IC3185,185.21916,25.429444,0.3,14.9,
IC3186,185.232915,24.669167,0.6,15,
IC3187,185.22834,11.161389,0.6,14.7,
IC3188,185.229585,11.008611,0.6,14.4,
IC3189,185.23416,25.426389,0.3,14.8,
IC3190,185.260005,9.57,,,
IC3191,185.27208,7.704444,,,
IC3192,185.26959,11.753889,0.6,14.8,
IC3193,185.254995,27.898611,0.9,14.8,
IC3194,185.28792,25.133611,0.4,15,
IC3195,185.322915,25.808056,0.4,15,
IC3196,185.361255,11.757778,0.4,15.9,
IC3197,185.357505,25.443889,,,
IC3198,185.380005,26.366389,,,
IC3199,185.439585,10.596111,1,14,
IC3200,185.404995,26.760833,0.3,15.3,
IC3201,185.41791,25.726111,0.3,15.9,
IC3202,185.43417,27.0575,0.3,16.4,
IC3203,185.440005,25.884167,1.5,14.7,
IC3204,185.46042,24.248889,0.3,15.5,
IC3205,185.462085,26.341389,0.5,14.5,
IC3206,185.46375,26.364167,0.4,14.9,
IC3207,185.468745,24.354444,0.7,15.2,
IC3208,185.481255,11.966944,1.2,14.7,
IC3209,185.525415,11.754722,0.8,14.4,
IC3210,185.503335,28.431111,0.4,14.6,
IC3211,185.53041,8.990556,0.8,14.5,NGC4307A
IC3212,185.514165,28.185833,0.5,15,
IC3213,185.53209,23.868889,1.2,14.7,
IC3214,185.53791,27.235,,,
IC3215,185.5425,26.051667,1.8,14.4,
IC3216,185.54916,25.286667,0.3,15.2,
IC3217_1,185.556255,26.385833,0.3,15,
IC3217_2,185.55459,26.388056,0.3,15.7,
IC3218,185.581665,6.927222,0.4,14.7,
IC3219,185.562495,25.951111,0.7,15.2,
IC3220,185.59041,10.601111,1,14.8,
IC3221,185.58375,25.283333,0.3,15.9,
IC3222,185.581245,28.831389,0.9,14.8,
IC3223,185.627505,9.487222,,,
IC3224,185.650005,12.158333,0.4,15.6,
IC3225,185.6625,6.676389,1.8,13.9,
IC3226,185.64417,26.065,,,
IC3227,185.64834,24.085833,0.4,16.1,
IC3228,185.664165,24.33,0.7,14.7,
IC3229,185.719995,6.68,1,14.4,
IC3230,185.665005,27.746667,0.3,15.8,
IC3231,185.68209,24.820556,0.5,15.2,
IC3232,185.69916,24.425833,,,
IC3233,185.728755,12.566389,0.3,15.5,
IC3234,185.717085,28.112778,0.3,15.2,
IC3235,185.74125,13.545278,0.5,15.7,
IC3236,185.750835,10.101667,0.5,15.7,
IC3237,185.74167,28.493889,0.6,15.2,
IC3238,185.776665,14.458889,0.4,14.1,
IC3239,185.78958,11.725833,0.8,14.8,
IC3240,185.780835,10.361944,0.5,15.8,
IC3241,185.785005,26.905833,0.4,16.3,
IC3242,185.79333,26.249444,0.4,15.2,
IC3243,185.79708,27.765556,0.7,14.7,
IC3244,185.80125,14.389167,0.8,14.4,
IC3245,185.824995,9.13,,,
IC3246,185.821665,13.051667,0.3,15.3,
IC3247,185.80833,28.893056,2.2,14.7,
IC3248,185.82,25.551667,,,
IC3249,185.82459,25.444444,0.3,15.5,
IC3250,185.82417,25.628611,,,
IC3251,185.824995,25.653611,,,
IC3252,185.85834,28.618333,,,
IC3253,185.937495,-34.621389,2.7,11.6,
IC3254,185.873745,19.426944,2,12.5,NGC4336
IC3255,185.895,9.648889,0.4,14.2,
IC3256,185.91291,7.054444,1.2,12.5,NGC4342
IC3257,185.93583,7.253889,,,
IC3258,185.93541,12.478611,1.6,13.1,
IC3259,185.952495,7.186389,1.7,13.5,
IC3260,185.971245,7.106944,1.7,13.2,NGC4341
IC3261,185.968755,11.480833,0.9,14.9,
IC3262,185.95041,27.394444,0.8,14.5,
IC3263,185.960415,28.198611,0.7,14.1,
IC3264,185.96625,25.556944,0.3,15,
IC3265,185.99541,7.803889,,,
IC3266,186.00084,7.784167,0.9,13.6,NGC4353
IC3267,186.02292,7.040556,1.2,13.4,
IC3268,186.031665,6.606944,0.9,13.3,
IC3269,186.017505,27.434722,0.5,16.2,
IC3270,186.024165,27.5775,0.5,15.2,
IC3271,186.057915,7.9525,1,13.8,
IC3272,186.038745,23.285,0.5,15.4,
IC3273,186.06084,8.536944,2.8,13.3,NGC4356
IC3274,186.06084,9.267222,0.5,14.3,NGC4360B
IC3275,186.081255,10.446389,0.5,15.7,
IC3276,186.058335,25.818333,0.3,15.5,
IC3277,186.064995,25.563611,0.3,15.5,
IC3278,186.062505,27.422222,0.8,15.2,
IC3279,186.09834,12.852778,,,
IC3280,186.11208,13.233333,0.9,14.1,
IC3281,186.11667,7.818889,,,
IC3282,186.11667,25.670556,,,
IC3283,186.11709,27.211667,0.5,15.2,
IC3284,186.156255,10.838611,0.5,14.5,
IC3285,186.140415,24.859722,,,
IC3286,186.143745,23.747778,0.4,15,
IC3287,186.15417,24.594722,0.2,17.2,
IC3288,186.163755,24.949167,0.3,15.5,
IC3289,186.23916,-26.030278,1,13,
IC3290,186.286665,-39.775833,2,12,
IC3291,186.201255,12.019167,0.4,15.5,
IC3292,186.201255,18.195556,0.5,14.8,
IC3293,186.222915,17.4325,0.4,15.7,
IC3294,186.20667,25.596944,,,
IC3295,186.204165,28.707778,,,
IC3296,186.24042,24.383333,0.3,14.6,
IC3297,186.241665,26.771389,,,
IC3298,186.26583,17.015278,1.1,14.5,
IC3299,186.26292,27.375,0.4,17.2,
IC3300,186.27,25.956667,1,14.6,
IC3301,186.32334,14.171944,0.4,15.4,IC3307
IC3302,186.29292,25.878611,0.2,15.5,
IC3303,186.313335,12.715,1,13.8,
IC3304,186.298755,25.423611,0.2,16.2,
IC3305,186.31041,11.849722,1.2,14.3,
IC3306,186.301665,27.402778,0.7,15,
IC3307,186.32334,14.171944,0.4,15.4,IC3301
IC3308,186.32541,26.715833,1.4,14.8,
IC3309,186.33417,28.381389,1.4,14.6,
IC3310,186.48042,15.680278,,,
IC3311,186.387915,12.260278,1.7,14.3,
IC3312,186.37416,23.581389,0.3,15.7,
IC3313,186.40209,15.829722,0.8,14.2,
IC3314,186.380835,23.591667,0.4,16.1,
IC3315,186.4125,12.313333,0.6,14.8,
IC3316,186.400005,26.164167,0.5,16.2,
IC3317,186.41166,25.343333,0.3,16.5,
IC3318,186.45834,9.762778,,,
IC3319,186.462495,10.391111,,,
IC3320,186.46041,10.458889,1.6,12.6,NGC4390
IC3321,186.44166,26.081944,0.4,15.2,
IC3322,186.47541,7.554722,2.3,13.5,
IC3322A,186.42792,7.216944,3.4,12.9,
IC3323,186.45084,27.543333,,,
IC3324,186.45417,26.739444,,,
IC3325,186.46416,23.895833,0.7,15.7,
IC3326,186.46959,23.768333,0.3,15.7,
IC3327,186.511665,14.880278,0.4,14.5,
IC3328,186.49167,10.053889,0.7,13.7,
IC3329,186.48291,27.564444,0.3,,
IC3330,186.48459,30.843056,1.1,14,
IC3331,186.52209,11.8125,0.8,14.4,
IC3332,186.52125,25.279444,0.3,16.5,
IC3333,186.53709,13.132778,,,
IC3334,186.53958,28.465833,0.5,15.9,
IC3335,186.579165,26.129722,0.2,17,
IC3336,186.58209,26.838333,0.5,14.6,
IC3337,186.58875,25.310833,0.5,16.7,
IC3338,186.59208,25.885833,0.6,15.2,
IC3339,186.625005,8.871667,2,12.7,NGC4411A
IC3340,186.635835,16.844167,0.7,14.7,
IC3341,186.59667,27.746111,0.4,15.9,
IC3342,186.613335,27.139444,,,
IC3343,186.64458,8.876389,,,
IC3344,186.63459,13.579444,0.7,14.6,
IC3345,186.638745,24.368889,0.2,16,
IC3346,186.68541,11.379722,0.6,14.7,
IC3347,186.68541,10.918611,0.4,15.4,
IC3348,186.658335,25.624167,0.4,16,
IC3349,186.696255,12.453889,0.9,13.9,
IC3350,186.69333,9.4425,,,
IC3351,186.673335,27.605833,,,
IC3352,186.69708,8.757222,,,
IC3353,186.687495,27.911944,0.8,15,
IC3354,186.714585,12.096944,,,
IC3355,186.711255,13.177222,1.1,14.9,
IC3356,186.71166,11.558333,1.5,14.6,
IC3357,186.714165,9.7775,0.4,14.6,
IC3358,186.72666,11.663333,1.2,13.3,
IC3359,186.713745,23.498611,0.5,15.4,
IC3360,186.71208,26.046111,,,
IC3361,186.72708,10.665278,0.8,14.3,
IC3362,186.726255,26.690556,0.5,15.8,
IC3363,186.762495,12.561111,1.3,14.3,
IC3364,186.76959,25.563333,0.4,15.7,
IC3365,186.79791,15.896944,1.7,13.6,
IC3366,186.800415,9.41,0.3,15.2,
IC3367,186.79167,26.957778,0.9,14.6,
IC3368,186.83541,16.427222,0.7,15,
IC3369,186.82041,16.024722,0.6,14.1,
IC3370,186.904995,-39.337778,2.1,11,
IC3371,186.842505,10.866667,1.8,14.7,
IC3372,186.853335,25.286667,,,
IC3373,186.86541,25.453056,0.5,15.7,
IC3374,186.88917,10.003889,0.7,14.5,
